hds	O
and	O
hewlett	B-Object
-	I-Object
packard	I-Object
have	O
taken	O
a	O
rather	O
aggressive	O
editorial	O
license	O
in	O
promoting	O
their	O
storage	O
solutions	O
as	O
being	O
up	O
to	O
eight	O
times	O
faster	B-Predicate
than	O
those	O
of	O
emc	B-Object
and	O
ibm	B-Object
,"	O
according	O
to	O
the	O
report	O
.	O

for	O
example	O
,	O
ibm	B-Object
has	O
rolled	O
out	O
an	O
update	O
to	O
its	O
infosphere	O
traceability	O
server	O
that	O
makes	O
it	O
easier	O
to	O
keep	O
track	O
of	O
shipping	O
containers	O
,	O
which	O
comes	B-Predicate
on	I-Predicate
the	I-Predicate
heels	I-Predicate
of	O
more	O
sensitive	O
sensors	O
that	O
were	O
recently	O
rolled	O
out	O
by	O
hewlett	B-Object
-	I-Object
packard	I-Object
.	O

but	O
you	O
wouldn	O
'	O
t	O
want	O
the	O
mix	O
adjusted	O
every	O
day	O
,	O
just	O
because	O
the	O
stock	O
price	O
of	O
ibm	B-Object
today	O
is	O
a	O
better	B-Predicate
deal	B-Aspect
than	O
hewlett	B-Object
packard	I-Object
.	O

ibm	B-Object
is	O
the	O
dow	O
'	O
s	O
top	O
dog	O
,	O
with	O
a	O
greater	B-Predicate
impact	B-Aspect
on	O
the	O
index	O
than	O
alcoa	B-Object
,	O
bank	B-Object
of	I-Object
america	I-Object
,	O
cisco	B-Object
,	O
intel	B-Object
,	O
pfizer	B-Object
,	O
at	B-Object
&	I-Object
t	I-Object
,	O
ge	O
and	O
hewlett	O
packard	O
combined	O
.	O

the	O
deal	O
to	O
combine	O
hewlett	B-Object
-	I-Object
packard	I-Object
with	O
eds	O
will	O
create	O
the	O
second	B-Predicate
-	I-Predicate
largest	I-Predicate
technology	O
services	O
provider	O
behind	O
ibm	B-Object
corp	O
.	O

it	O
'	O
s	O
not	O
the	O
software	O
business	O
of	O
microsoft	B-Object
or	O
oracle	B-Object
or	O
ibm	B-Object
,	O
to	O
be	O
sure	O
,	O
but	O
it	O
hangs	B-Aspect
together	I-Aspect
better	B-Predicate
perhaps	O
than	O
what	O
hewlett	B-Object
-	I-Object
packard	I-Object
has	O
cobbled	O
together	O
.	O

sony	B-Object
tablet	B-Aspect
z	O
thinner	B-Predicate
and	O
lighter	B-Predicate
than	O
apple	B-Object
and	O
google	B-Object
rivals	O
.	O

sony	B-Object
has	O
expanded	O
its	O
portfolio	O
of	O
android	O
-	O
based	O
products	O
with	O
the	O
tablet	B-Aspect
z	O
,	O
which	O
is	O
thinner	B-Predicate
and	O
lighter	B-Predicate
than	O
competing	O
products	O
from	O
apple	B-Object
and	O
google	B-Object
.	O

sony	B-Object
announced	O
its	O
long	O
-	O
rumored	O
tablet	B-Aspect
z	O
on	O
monday	O
,	O
which	O
it	O
is	O
billing	O
as	O
the	O
world	O
'	O
s	O
thinnest	O
tablet	O
at	O
6	O
.	O
9	O
millimeters	O
and	O
lighter	B-Predicate
than	O
rival	O
offerings	O
from	O
apple	B-Object
,	O
google	B-Object
and	O
samsung	B-Object
.	O

likewise	O
,	O
we	O
were	O
impressed	O
by	O
sony	B-Object
'	O
s	O
background	O
defocus	B-Aspect
app	I-Aspect
,	O
which	O
is	O
easier	B-Predicate
to	O
use	O
and	O
faster	B-Predicate
than	O
similar	O
offerings	O
from	O
samsung	B-Object
and	O
google	B-Object
.	O

i	O
think	O
google	B-Object
friend	O
connect	O
is	O
much	O
easier	B-Predicate
than	O
bloglovin	B-Object
,	O
and	O
it	O
makes	O
you	O
go	O
into	O
other	O
people	O
'	O
s	O
blog	O
and	O
not	O
just	O
''	O
like	O
''....	O
my	O
dear	O
,	O
2013	O
started	O
for	O
me	O
with	O
some	O
''	O
accidents	O
'':	O
my	O
laptop	O
crashed	O
,	O
as	O
well	O
as	O
my	O
sony	B-Object
camera	O
...	O
that	O
'	O
s	O
why	O
my	O
absence	O
from	O
the	O
blogsphere	O
!	O

good	O
luck	O
to	O
google	B-Object
but	O
the	O
cool	O
-	O
er	O
isn	O
'	O
t	O
really	O
much	O
cheaper	B-Predicate
than	O
sony	B-Object
or	O
kindle	O
and	O
it	O
doesn	O
'	O
t	O
have	O
the	O
advantage	O
of	O
wireless	O
downloads	O
.	O

the	O
revue	O
is	O
arguably	O
the	O
most	O
imporant	O
device	O
for	O
google	B-Object
tv	O
'	O
s	O
initial	O
success	O
because	O
its	O
cheaper	B-Predicate
and	O
much	O
more	B-Predicate
practical	B-Aspect
for	O
consumers	O
than	O
buying	O
a	O
whole	O
new	O
tv	O
(	O
from	O
sony	B-Object
).	O

out	O
of	O
curiosity	O
i	O
checked	O
some	O
camera	O
rental	O
websites	O
on	O
google	O
and	O
found	O
that	O
the	O
1d	B-Object
c	O
and	O
c100	B-Object
almost	O
always	O
seem	O
to	O
be	O
priced	B-Predicate
very	O
similarly	B-Predicate
,	O
both	O
much	O
cheaper	B-Predicate
than	O
the	O
sony	O
f3	B-Object
.	O

"	O
as	O
with	O
android	O
phones	O
there	O
will	O
be	O
a	O
lot	O
of	O
companies	O
competing	O
to	O
make	O
google	B-Object
pads	I-Object
which	O
mean	O
they	O
will	O
end	O
up	O
cheaper	B-Predicate
than	O
ipads	B-Object
-	O
and	O
we	O
all	O
know	O
what	O
happened	O
in	O
the	O
comparable	O
situation	O
with	O
vhs	O
vs	O
betamax	O
,"	O
said	O
the	O
former	O
sony	O
europe	O
chief	O
.	O

the	O
game	O
industry	O
is	O
just	O
a	O
division	O
for	O
both	O
microsoft	B-Object
and	O
sony	B-Object
,	O
they	O
have	O
bigger	B-Predicate
problems	I-Predicate
to	O
focus	B-Aspect
ahead	O
against	O
apple	B-Object
and	O
google	B-Object
.	O

manufacturers	O
like	O
sony	B-Object
are	O
already	O
bigger	B-Predicate
players	O
in	O
the	O
media	O
world	O
than	O
google	B-Object
and	O
are	O
quite	O
capable	O
of	O
delivering	O
content	O
without	O
google	O
or	O
android	O
,	O
so	O
i	O
don	O
'	O
t	O
see	O
their	O
rush	O
to	O
depend	O
on	O
google	O
for	O
their	O
systems	O
as	O
phone	O
manufacturers	O
do	O
.	O

sony	B-Object
may	O
also	O
find	O
itself	O
with	O
bigger	B-Predicate
competition	B-Aspect
than	O
just	O
the	O
upstart	O
pebble	O
,	O
as	O
microsoft	B-Object
and	O
google	B-Object
as	O
well	O
as	O
apple	B-Object
have	O
been	O
said	O
to	O
be	O
working	O
on	O
their	O
own	O
smart	O
watch	O
devices	O
.	O

while	O
both	O
lg	O
and	O
google	B-Object
hope	O
their	O
smartwatches	O
will	O
be	O
better	O
than	O
earlier	O
offerings	O
,	O
it	O
remains	O
in	O
question	O
whether	O
the	O
g	O
watch	O
will	O
have	O
a	O
much	O
bigger	B-Predicate
appeal	B-Aspect
than	O
existing	O
devices	O
such	O
as	O
samsung	B-Object
'	O
s	O
gear	O
watch	O
and	O
sony	B-Object
'	O
s	O
smartwatch	O
,	O
as	O
it	O
will	O
function	O
as	O
an	O
accessory	O
to	O
smartphones	O
rather	O
than	O
as	O
an	O
independent	O
product	O
.	O

sony	B-Object
has	O
managed	O
to	O
start	O
the	O
android	O
5	O
.	O
0	O
lollipop	O
update	B-Aspect
earlier	B-Predicate
than	O
htc	B-Object
for	O
its	O
xperia	O
z	O
ultra	O
google	B-Object
play	O
edition	O
smartphone	O
.	O

getting	O
dell	B-Object
to	O
fix	B-Aspect
a	I-Aspect
wrong	I-Aspect
is	O
easier	B-Predicate
than	O
ibm	B-Object
,	O
so	O
far	O
.	O

lenovo	B-Object
has	O
done	O
a	O
nice	O
job	O
of	O
making	O
customizing	B-Aspect
easier	B-Predicate
since	O
the	O
ibm	B-Object
days	O
,	O
though	O
they	O
'	O
re	O
probably	O
still	O
not	B-Predicate
as	I-Predicate
good	I-Predicate
as	I-Predicate
dell	B-Object
.	O

although	O
dell	B-Object
has	O
a	O
server	O
business	O
,	O
it	O
'	O
s	O
lighter	B-Predicate
than	O
ibm	B-Object
corp	O
.'	O
s	O
,	O
haff	O
said	O
.	O

most	O
surprising	O
,	O
ibm	B-Object
is	O
growing	B-Aspect
faster	B-Predicate
than	O
dell	B-Object
in	O
key	O
segments	O
of	O
the	O
low	O
-	O
end	O
server	O
market	O
.	O

there	O
will	O
be	O
review	O
after	O
review	O
that	O
shows	O
a	O
cpq	B-Object
or	O
ibm	B-Object
system	O
as	O
10	O
-	O
15	O
%	O
faster	B-Predicate
than	O
the	O
dell	B-Object
system	O
.	O

ibm	B-Object
'	O
s	O
unit	O
shipments	O
grew	B-Aspect
by	O
19	O
.	O
3	O
percent	O
during	O
the	O
quarter	O
,	O
faster	B-Predicate
than	O
the	O
overall	O
pace	O
of	O
the	O
market	O
,	O
while	O
dell	B-Object
and	O
hp	O
trailed	O
the	O
pace	O
.	O

look	O
for	O
example	O
at	O
dell	B-Object
hp	O
or	O
whitebox	B-Object
x86	O
servers	O
,	O
they	O
are	O
not	O
only	O
cheaper	B-Predicate
but	O
they	O
are	O
also	O
easier	B-Predicate
to	O
use	B-Aspect
than	O
mini	O
computer	O
systems	O
from	O
ibm	B-Object
.	O

since	O
the	O
mid	O
-	O
1990s	O
,	O
sun	O
and	O
ibm	B-Object
have	O
used	O
64	O
-	O
bit	O
microprocessors	O
,	O
which	O
would	O
seem	O
inherently	O
superior	B-Predicate
to	O
the	O
intel	B-Object
-	O
designed	O
32	O
-	O
bit	O
chips	O
installed	O
on	O
cheaper	O
,	O
low	O
-	O
end	O
lintel	O
or	O
wintel	O
(	O
running	O
windows	O
)	O
boxes	O
stamped	O
out	O
by	O
companies	O
like	O
dell	B-Object
.	O

dell	B-Object
in	O
particular	O
was	O
way	O
cheaper	B-Predicate
than	O
ibm	B-Object
.	O

dell	B-Object
and	O
other	O
computers	O
with	O
same	O
specs	O
are	O
$	O
800	O
cheaper	B-Predicate
than	O
ibm	B-Object
.	O

vasudeva	O
said	O
ibm	B-Object
is	O
cheaper	B-Predicate
than	O
hp	B-Object
on	O
the	O
average	O
selling	O
price	O
and	O
dell	B-Object
is	O
cheaper	B-Predicate
than	O
both	O
.	O

balderston	O
argued	O
that	O
ibm	B-Object
is	O
well	O
positioned	O
to	O
take	O
advantage	O
of	O
this	O
period	O
of	O
server	O
history	O
,	O
with	O
its	O
greater	B-Predicate
linux	O
server	B-Aspect
share	I-Aspect
than	O
competitors	O
hp	B-Object
or	O
dell	B-Object
,	O
and	O
with	O
more	O
than	O
360	O
middleware	O
products	O
running	O
on	O
linux	O
as	O
well	O
as	O
6	O
,	O
000	O
applications	O
ported	O
to	O
the	O
operating	O
environment	O
.	O

dell	B-Object
will	O
continue	O
to	O
face	O
formidable	O
competitors	O
,	O
such	O
as	O
emc	B-Object
,	O
ibm	B-Object
,	O
cisco	B-Object
,	O
oracle	B-Object
,	O
accenture	B-Object
,	O
hp	B-Object
and	O
others	O
,	O
all	O
of	O
which	O
will	O
have	O
far	O
greater	B-Predicate
financial	B-Aspect
flexibility	I-Aspect
,"	O
fitch	O
said	O
.	O

further	O
up	O
-	O
market	O
,	O
ibm	B-Object
'	O
s	O
configure	O
-	O
your	O
-	O
own	O
-	O
server	O
offers	O
far	O
fewer	B-Predicate
options	B-Aspect
than	O
dell	B-Object
and	O
compaq	B-Object
,	O
but	O
offers	O
greater	B-Predicate
discounts	B-Aspect
on	O
pricier	O
items	O
.	O

dell	B-Object
did	O
not	O
succeed	O
because	O
its	O
products	B-Aspect
were	O
better	B-Predicate
than	O
those	O
of	O
competitors	O
ibm	B-Object
,	O
compaq	O
,	O
and	O
the	O
like	O
.	O

in	O
achieving	O
that	O
distinction	O
,	O
he	O
took	O
on	O
ibm	B-Object
,	O
compaq	B-Object
,	O
hewlett	B-Object
packard	I-Object
,	O
toshiba	B-Object
,	O
and	O
many	O
other	O
pc	O
makers	O
,	O
most	O
of	O
them	O
much	O
bigger	B-Predicate
and	O
better	B-Predicate
financed	B-Aspect
than	O
dell	B-Object
.	O

by	O
far	O
the	O
best	O
laptops	O
for	O
reliablity	O
are	O
the	O
ibm	B-Object
thinkpad	O
t	O
-	O
series	O
...	O
even	O
a	O
used	O
thinkpad	O
is	O
better	B-Predicate
than	O
most	O
new	O
ones	O
from	O
compaq	B-Object
,	O
alienware	B-Object
,	O
emachines	B-Object
,	O
or	O
the	O
lower	O
end	O
dell	B-Object
inspirons	O
and	O
low	O
end	O
hp	B-Object
'	O
s	O
.	O

bawalker	O
-	O
dude	O
you	O
know	O
ibm	B-Object
has	O
maybe	O
an	O
even	O
negative	O
perception	O
among	O
some	O
but	O
i	O
got	O
this	O
x230	O
eserver	O
off	O
ebay	O
and	O
i	O
have	O
to	O
say	O
i	O
like	O
it	O
waay	O
better	B-Predicate
than	O
compaq	B-Object
/	O
hp	B-Object
or	O
even	O
dell	B-Object
(	O
but	O
not	O
sun	O
)	O
.	O

ibm	B-Object
,	O
compaq	B-Object
,	O
hp	B-Object
all	O
worse	B-Predicate
than	O
dell	B-Object
.	O

i	O
have	O
a	O
fantastic	O
8	O
yr	O
old	O
mac	O
dual	O
g5	O
(	O
ibm	B-Object
powerpc	O
chips	O
)	O
which	O
is	O
faster	B-Predicate
for	O
almost	O
everything	O
than	O
my	O
1	O
yr	O
old	O
dell	B-Object
.	O

however	O
,	O
some	O
people	O
use	O
ibm	B-Object
or	O
hp	B-Object
servers	O
because	O
they	O
have	O
an	O
enterprise	O
license	O
,	O
or	O
get	O
better	B-Predicate
pricing	B-Aspect
than	O
they	O
get	O
for	O
dell	B-Object
.	O

similarly	O
,	O
ibm	B-Object
is	O
about	O
40	O
%	O
higher	B-Predicate
than	O
the	O
dell	B-Object
or	O
hp	B-Object
equivalent	O
on	O
their	O
blades	O
(	O
your	O
street	O
pricing	O
may	O
vary	O
)	O
because	O
of	O
the	O
perception	O
of	O
ibm	B-Object
as	O
the	O
blade	O
standard	O
and	O
the	O
speed	O
to	O
which	O
the	O
blue	O
adherents	O
signed	O
up	O
for	O
more	O
ibm	B-Object
tin	O
.	O

since	O
intel	O
has	O
introduced	O
flat	O
pricing	O
(	O
which	O
it	O
should	O
have	O
done	O
from	O
the	O
go	O
)	O
to	O
help	O
it	O
'	O
s	O
lawsuit	O
case	O
,	O
dell	B-Object
feels	O
a	O
bit	O
left	B-Predicate
,	O
compared	O
to	O
ibm	B-Object
,	O
hp	O
,	O
etc	O
.	O
.	O

sony	B-Object
was	O
a	O
bit	O
smarter	B-Predicate
than	O
microsoft	B-Object
here	O
.	O

now	O
,	O
hopefully	O
sony	B-Object
is	O
smarter	B-Predicate
about	O
it	O
than	O
microsoft	B-Object
.	O

it	O
highlighted	O
how	O
consumers	O
perceive	O
the	O
ownership	O
of	O
their	O
games	O
,	O
showed	O
that	O
sony	B-Object
was	O
smarter	B-Predicate
than	O
microsoft	B-Object
and	O
emphasised	O
the	O
importance	O
of	O
pre	O
-	O
owned	O
games	O
.	O

sony	B-Object
does	O
make	O
better	B-Predicate
platform	O
-	O
exclusive	O
games	B-Aspect
than	O
microsoft	B-Object
.	O

sony	B-Object
is	O
better	B-Predicate
at	O
the	O
game	B-Aspect
of	O
games	O
than	O
microsoft	B-Object
is	O
.	O

@	O
rjejr	O
with	O
the	O
exception	O
of	O
destiny	O
sony	B-Object
showed	O
better	B-Predicate
games	B-Aspect
than	O
microsoft	B-Object
.	O

as	O
well	O
,	O
the	O
catalog	O
of	O
sony	B-Object
only	O
games	B-Aspect
is	O
far	O
better	B-Predicate
than	O
microsoft	B-Object
.	O

sony	B-Object
and	O
nintendo	B-Object
are	O
much	O
better	B-Predicate
at	O
making	O
hardware	B-Aspect
and	O
games	B-Aspect
than	O
microsoft	B-Object
.	O

sony	B-Object
is	O
a	O
superior	O
hardware	B-Aspect
manufacturer	I-Aspect
,	O
much	O
better	B-Predicate
than	O
both	O
nintendo	B-Object
and	O
microsoft	B-Object
.	O

now	O
i	O
was	O
expecting	O
nintendo	B-Object
to	O
be	O
better	B-Predicate
than	O
microsoft	B-Object
but	O
worse	B-Predicate
than	O
sony	B-Object
.	O

sony	B-Object
can	B-Predicate
'	I-Predicate
t	I-Predicate
be	I-Predicate
worse	I-Predicate
than	O
nintendo	B-Object
and	O
microsoft	B-Object
.	O

the	O
1st	O
and	O
2nd	O
party	O
gaming	O
franchises	O
from	O
nintendo	B-Object
and	O
sony	B-Object
are	O
just	O
superior	B-Predicate
to	O
anything	O
microsoft	B-Object
can	O
put	O
forth	O
.	O

our	O
nintendo	O
and	O
sony	B-Object
is	O
much	O
better	B-Predicate
than	O
your	O
microsoft	B-Object
and	O
sega	B-Object
!	O

and	O
it	O
clearly	O
looks	O
like	O
sony	B-Object
has	O
greater	B-Predicate
native	O
demand	B-Aspect
than	O
microsoft	B-Object
--	O
only	O
the	O
price	O
disparity	O
is	O
holding	O
them	O
back	O
.	O

the	O
reality	O
is	O
that	O
sony	B-Object
is	O
releasing	O
their	O
next	O
-	O
gen	O
offering	B-Aspect
in	O
a	O
greater	B-Predicate
number	O
of	O
countries	O
than	O
microsoft	B-Object
on	O
launch	O
.	O

so	O
the	O
chance	B-Aspect
of	O
hsa	O
being	O
used	O
by	O
sony	B-Object
is	O
far	O
greater	B-Predicate
than	O
microsoft	B-Object
and	O
they	O
most	O
likely	O
wouldn	O
'	O
t	O
have	O
the	O
latest	O
version	O
anyway	O
.	O

if	O
sony	B-Object
is	O
selling	O
the	O
ps4	O
at	O
a	O
greater	B-Predicate
loss	B-Aspect
than	O
microsoft	B-Object
and	O
they	O
sell	O
alot	O
more	O
units	O
,	O
this	O
won	O
'	O
t	O
be	O
great	O
short	O
term	O
if	O
software	O
sales	O
don	O
'	O
t	O
offset	O
it	O
.	O

sony	B-Object
is	O
in	O
a	O
better	B-Predicate
position	B-Aspect
than	O
microsoft	B-Object
to	O
make	O
something	O
like	O
home	O
work	O
because	O
they	O
are	O
involved	O
in	O
more	B-Predicate
of	O
the	O
market	B-Aspect
than	O
microsoft	B-Object
(	O
such	O
as	O
movies	B-Aspect
,	O
music	B-Aspect
and	O
electronics	B-Aspect
).	O

he	O
said	O
he	O
doesn	O
'	O
t	O
need	O
those	O
all	O
in	O
one	O
system	O
that	O
xbox	O
had	O
to	O
offer	O
because	O
the	O
ps4	O
also	O
is	O
an	O
all	O
in	O
one	O
system	O
and	O
plus	O
sony	B-Object
as	O
a	O
brand	O
is	O
so	O
much	O
better	B-Predicate
than	O
microsoft	B-Object
in	O
terms	O
of	O
electronics	O
.	O

apple	B-Object
is	O
a	O
consumer	O
electronics	O
company	O
more	O
like	B-Predicate
sony	B-Object
than	O
microsoft	B-Object
.	O

microsoft	B-Object
is	O
a	O
small	B-Predicate
company	O
compared	O
to	O
the	O
sony	B-Object
electronics	O
group	O
ltd	O
.	O

but	O
in	O
our	O
view	O
,	O
many	O
consumers	O
think	O
these	O
features	O
are	O
worth	O
waiting	O
for	O
,	O
and	O
because	O
of	O
that	O
,	O
sony	B-Object
has	O
a	O
much	O
better	B-Predicate
chance	O
of	O
actually	O
selling	B-Aspect
every	O
one	O
of	O
its	O
machines	O
than	O
microsoft	B-Object
did	O
,	O
even	O
assuming	O
its	O
price	O
is	O
higher	O
than	O
some	O
may	O
hope	O
.	O

sony	B-Object
has	O
more	B-Predicate
assets	B-Aspect
and	O
higher	B-Predicate
revenue	B-Aspect
than	O
microsoft	B-Object
.	O

microsoft	B-Object
games	O
have	O
a	O
higher	B-Predicate
meta	O
-	O
critic	O
rating	B-Aspect
than	O
sony	B-Object
.	O

both	O
nintendo	B-Object
and	O
microsoft	B-Object
have	O
consoles	O
sales	B-Aspect
that	O
are	O
over	O
3x	O
higher	B-Predicate
than	O
sony	B-Object
.	O

one	O
possibility	O
is	O
that	O
sony	B-Object
charges	O
a	O
higher	B-Predicate
licensing	O
cost	B-Aspect
per	O
unit	O
sold	O
than	O
microsoft	B-Object
.	O

when	O
asked	O
why	O
the	O
ps4	B-Object
is	O
so	O
physically	B-Aspect
superior	B-Predicate
to	O
the	O
xbox	B-Object
one	O
,	O
the	O
simple	O
answer	O
is	O
:	O
sony	B-Object
is	O
better	B-Predicate
than	O
microsoft	B-Object
at	O
designing	O
hardware	B-Aspect
.	O

in	O
few	O
years	O
,	O
after	O
sony	B-Object
showcasing	O
great	O
and	O
superior	O
visuals	O
with	O
ps4	O
,	O
just	O
by	O
surprise	O
,	O
microsoft	B-Object
will	O
show	O
same	B-Predicate
level	O
of	O
graphics	B-Aspect
if	B-Predicate
not	I-Predicate
better	I-Predicate
and	O
will	O
claim	O
that	O
they	O
came	O
with	O
great	O
and	O
better	B-Predicate
visuals	B-Aspect
than	O
ps4	B-Object
.	O

when	O
sony	B-Object
announced	O
at	O
e3	O
how	O
much	O
better	B-Predicate
it	O
was	O
than	O
microsoft	B-Object
,	O
it	O
reaffirmed	O
that	O
the	O
ps4	O
would	O
be	O
region	O
free	O
.	O

the	O
ps4	O
specs	B-Aspect
that	O
were	O
shown	O
from	O
sony	B-Object
event	O
are	O
better	B-Predicate
than	O
the	O
xbox	O
one	O
specs	O
that	O
were	O
shown	O
from	O
microsoft	B-Object
event	O
.	O

i	O
just	O
think	O
that	O
in	O
my	O
case	O
,	O
sony	B-Object
has	O
presented	O
a	O
better	B-Predicate
argument	B-Aspect
for	O
the	O
ps4	O
than	O
microsoft	B-Object
has	O
with	O
the	O
xbox	O
one	O
.	O

yet	O
i	O
think	O
microsoft	B-Object
will	O
have	O
a	O
harder	B-Predicate
time	O
promoting	B-Aspect
the	O
720	O
than	O
sony	B-Object
will	O
the	O
playstation	O
4	O
.	O

the	O
playstation	O
indie	O
developers	O
have	O
also	O
said	O
that	O
sony	B-Object
is	O
much	O
easier	B-Predicate
to	O
work	B-Aspect
with	I-Aspect
than	O
with	O
corporate	O
microsoft	B-Object
,	O
when	O
talking	O
about	O
the	O
upcoming	O
next	O
-	O
gen	O
consoles	O
.	O

sony	B-Object
are	O
making	O
much	O
better	B-Predicate
moves	O
than	O
ms	B-Object
with	O
the	O
playstation	O
4	O
,	O
but	O
in	O
all	O
honesty	O
,	O
they	O
are	O
exactly	O
the	O
same	B-Predicate
as	I-Predicate
the	O
microsoft	B-Object
.	O

sony	B-Object
has	O
been	O
trying	O
to	O
create	O
a	O
much	O
larger	O
digital	O
presence	O
and	O
,	O
until	O
the	O
recent	O
store	O
update	O
to	O
unify	O
the	O
ui	O
with	O
that	O
of	O
the	O
vita	O
(	O
or	O
so	O
i	O
'	O
m	O
assuming	O
),	O
has	O
been	O
doing	O
a	O
much	O
better	B-Predicate
job	O
than	O
microsoft	B-Object
really	O
has	O
.	O

but	O
,	O
for	O
me	O
,	O
all	O
sony	B-Object
has	O
to	O
do	O
is	O
remind	O
us	O
that	O
they	O
have	O
a	O
much	O
larger	B-Predicate
(	O
and	O
i	O
'	O
d	O
argue	O
much	O
better	B-Predicate
)	O
stable	O
of	O
1st	O
and	O
2nd	O
party	O
developers	B-Aspect
that	O
will	O
only	O
make	O
games	O
for	O
their	O
platforms	O
than	O
microsoft	B-Object
does	O
.	O

sony	B-Object
has	O
a	O
much	O
larger	B-Predicate
name	O
in	O
the	O
gaming	B-Aspect
industry	O
than	O
microsoft	B-Object
overall	O
.	O

sony	B-Object
has	O
sold	B-Aspect
more	B-Predicate
ps4	O
units	O
than	O
microsoft	B-Object
'	O
s	O
xbox	O
one	O
but	O
microsoft	B-Object
has	O
been	O
making	O
a	O
larger	B-Predicate
profit	B-Aspect
per	O
console	O
than	O
sony	B-Object
.	O

but	O
yes	O
,	O
i	O
do	O
agree	O
with	O
sony	B-Object
and	O
nintendo	B-Object
having	O
an	O
easier	B-Predicate
time	O
than	O
microsoft	B-Object
just	O
because	O
of	O
the	O
content	O
from	O
microsoft	O
.	O

at	O
the	O
time	O
sony	B-Object
was	O
being	O
nicer	B-Predicate
(	O
linux	O
,	O
3rd	O
party	O
controllers	O
)	O
than	O
the	O
xbox	O
division	O
of	O
microsoft	B-Object
and	O
had	O
the	O
games	O
i	O
wanted	O
.	O

this	O
time	O
around	O
,	O
sony	B-Object
seems	O
to	O
be	O
in	O
a	O
better	B-Predicate
place	O
than	O
microsoft	B-Object
,	O
but	O
we	O
'	O
ll	O
see	O
.	O

with	O
the	O
sony	B-Object
exclusiv	O
studios	O
and	O
games	O
everyone	O
finds	O
better	B-Predicate
gamingexperiance	B-Aspect
,	O
than	O
time	O
exclusive	O
content	O
from	O
microsoft	B-Object
.	O

it	O
'	O
s	O
not	O
a	O
question	O
of	O
the	O
ds	B-Object
being	O
superior	B-Predicate
to	O
the	O
psp	B-Object
,	O
but	O
the	O
games	O
.	O

the	O
ds	B-Object
has	O
many	O
better	B-Predicate
games	B-Aspect
than	O
psp	B-Object
.	O

keryk	O
ds	B-Object
games	B-Aspect
have	O
been	O
rated	O
waay	O
better	B-Predicate
then	O
psp	B-Object
games	O
.	O

i	O
am	O
very	O
happy	O
with	O
my	O
ds	B-Object
and	O
consider	O
it	O
far	O
superior	B-Predicate
to	O
the	O
psp	B-Object
when	O
it	O
comes	O
to	O
games	O
especially	O
!	O

the	O
sheer	O
amount	B-Aspect
of	I-Aspect
games	I-Aspect
being	O
sold	O
for	O
the	O
ds	B-Object
is	O
far	O
greater	B-Predicate
then	O
the	O
psp	B-Object
.	O

nationally	O
the	O
ds	B-Object
numbers	O
have	O
been	O
better	B-Predicate
than	O
the	O
psp	B-Object
,	O
but	O
then	O
it	O
is	O
cheaper	B-Predicate
.	O

i	O
couldn	B-Predicate
'	I-Predicate
t	I-Predicate
agree	I-Predicate
more	O
the	O
ds	B-Object
is	O
better	B-Predicate
than	O
the	O
psp	B-Object
by	O
far	O
because	O
the	O
ds	B-Object
is	O
cheaper	B-Predicate
and	O
so	O
are	O
the	O
games	O
.	O

i	O
like	O
the	O
ds	B-Object
for	O
2	O
reasons	O
,	O
way	O
better	B-Predicate
games	B-Aspect
,	O
and	O
its	O
a	O
lot	O
cheaper	B-Predicate
than	O
the	O
psp	B-Object
.	O

i	O
read	O
that	O
the	O
ds	B-Object
is	O
better	B-Predicate
for	O
the	O
real	O
gamers	O
,	O
because	O
the	O
games	B-Aspect
ar	O
cheaper	B-Predicate
than	O
the	O
psp	B-Object
.	O

it	O
'	O
s	O
how	O
the	O
gameboy	B-Object
and	O
ds	B-Object
did	O
better	B-Predicate
than	O
the	O
gamegear	B-Object
and	O
psp	B-Object
despite	O
nintendo	O
releasing	O
weaker	O
,	O
cheaper	O
consoles	O
.	O

in	O
my	O
opinion	O
,	O
a	O
stock	O
psp	B-Object
is	O
inferior	B-Predicate
to	O
a	O
ds	B-Object
,	O
but	O
the	O
added	O
possibilities	O
a	O
modded	O
psp	B-Object
has	O
helps	O
level	O
the	O
playing	O
field	O
quite	O
a	O
bit	O
.	O

this	O
is	O
a	O
no	O
brainer	O
for	O
me	O
seeing	O
as	O
i	O
already	O
see	O
the	O
psp	B-Object
inferior	B-Predicate
to	O
the	O
ds	B-Object
,	O
and	O
that	O
i	O
'	O
d	O
also	O
rather	O
keep	O
my	O
psp	B-Object
over	O
getting	O
a	O
new	O
3ds	O
.	O

nintendo	O
ds	B-Object
games	O
are	O
all	O
,	O
all	O
,	O
very	O
,	O
very	O
graphically	B-Aspect
inferior	B-Predicate
to	O
psp	B-Object
games	O
.	O

of	O
course	O
everyone	O
knows	O
the	O
ds	B-Object
hardware	B-Aspect
is	O
inferior	B-Predicate
to	O
the	O
power	O
horse	O
psp	B-Object
.	O

the	O
ds	B-Object
was	O
inferior	B-Predicate
to	O
the	O
psp	B-Object
,	O
until	O
it	O
was	O
updated	O
to	O
the	O
dsi	O
.	O

ds	B-Object
is	O
by	O
far	O
